iso_country,iata_code,gps_code,timezone
TZ,MYW,HTMT,Africa/Dar_es_Salaam
TZ,MUZ,HTMU,Africa/Dar_es_Salaam
TZ,MWZ,HTMW,Africa/Dar_es_Salaam
TZ,NCH,HTNA,Africa/Dar_es_Salaam
TZ,JOM,HTNJ,Africa/Dar_es_Salaam
TZ,PMA,HTPE,Africa/Dar_es_Salaam
TZ,SEU,HTSN,Africa/Dar_es_Salaam
TZ,SGX,HTSO,Africa/Dar_es_Salaam
TZ,SUT,HTSU,Africa/Dar_es_Salaam
TZ,SHY,HTSY,Africa/Dar_es_Salaam
TZ,TBO,HTTB,Africa/Dar_es_Salaam
TZ,TGT,HTTG,Africa/Dar_es_Salaam
TZ,ZNZ,HTZA,Africa/Dar_es_Salaam
UG,RUA,HUAR,Africa/Kampala
UG,EBB,HUEN,Africa/Kampala
UG,ULU,HUGU,Africa/Kampala
UG,JIN,HUJI,Africa/Kampala
UG,KLA,HUKC,Africa/Kampala
UG,PAF,HUPA,Africa/Kampala
UG,KSE,HUKS,Africa/Kampala
UG,MBQ,HUMA,Africa/Kampala
UG,KCU,HUMI,Africa/Kampala
UG,SRT,HUSO,Africa/Kampala
UG,TRY,HUTO,Africa/Kampala
PG,HWA,AYHU,Pacific/Port_Moresby
US,HYL,HYL,America/Juneau
NL,AAA,IAAA,Pacific/Tahiti
NL,IJA,IAJS,Pacific/Tahiti
NL,GYA,ICAA,America/La_Paz
ID,PPJ,WIHG,Asia/Jakarta
ID,JBB,WARE,Asia/Jakarta
ID,BWX,WADY,Asia/Jakarta
ID,AAP,WALS,America/Chicago
ID,BXW,WARW,Asia/Jakarta
ID,AGD,WASG,Asia/Jayapura
ID,AYW,WASA,Asia/Jayapura
ID,BXM,WAJG,Asia/Jayapura
ID,DRH,WAJC,Asia/Jayapura
ID,ELR,WAJN,Asia/Jayapura
ID,FOO,WABF,Asia/Jayapura
ID,IUL,WABE,Asia/Jayapura
ID,KBF,WABK,Asia/Jayapura
ID,KBX,WASU,Asia/Jayapura
ID,KCD,WAKM,Asia/Jayapura
ID,KRC,WIPH,Asia/Jakarta
ID,KWB,WARU,Asia/Jakarta
ID,LWE,WATW,Asia/Makassar
ID,LYK,WADU,Asia/Makassar
ID,OBD,WABR,Asia/Jayapura
ID,PUM,WAWP,Asia/Makassar
ID,PWL,WICP,Asia/Jakarta
ID,RAQ,WAWR,Asia/Makassar
ID,RUF,WAJE,Asia/Jayapura
ID,TBM,WAOW,Asia/Pontianak
ID,ZEG,WAKQ,Asia/Jayapura
ID,UGU,WABV,Asia/Jayapura
PG,IDN,AYID,Pacific/Port_Moresby
IN,PYG,VEPY,Asia/Kolkata
IN,VDY,VOJV,Asia/Kolkata
IN,NVY,VONV,Asia/Kolkata
IN,TEI,VETJ,Asia/Kolkata
IR,KHA,OITH,Asia/Tehran
IR,GSM,OIKQ,Asia/Tehran
JP,ISG,ROIG,Asia/Tokyo
IT,TQR,LINI,Europe/Rome
PG,ITK,AYIK,Pacific/Port_Moresby
CN,JGD,ZYJD,Asia/Shanghai
CN,JIC,ZLJC,Asia/Shanghai
CN,JIQ,ZUQJ,Asia/Shanghai
DZ,UUK,JJAA,America/Anchorage
BR,JJD,SBJE,America/Fortaleza
US,JLA,JLA,America/Anchorage
CN,JNZ,ZYJZ,Asia/Shanghai
PG,JOP,AYJS,Pacific/Port_Moresby
US,JPN,KJPN,America/New_York
US,JRA,KJRA,America/New_York
US,JRB,KJRB,America/New_York
CN,JUH,ZSJH,Asia/Shanghai
US,BDX,00F,America/Denver
US,EUE,05U,America/Los_Angeles
US,KPT,06U,America/Los_Angeles
US,RLA,K07,America/Chicago
US,FID,0B8,America/New_York
US,HUD,0K7,America/Chicago
US,TWD,K0S9,America/Los_Angeles
US,HCC,1B1,America/New_York
US,GCW,K1G4,America/Phoenix
US,CKE,1O2,America/Los_Angeles
US,ROF,K1O5,America/Los_Angeles
US,CNE,1V6,America/Denver
US,RSX,K21,America/New_York
US,COP,K23,America/New_York
US,CIL,K29,America/Nome
US,CHZ,K2S7,America/Los_Angeles
US,PCT,39N,America/New_York
US,CTO,3C8,America/New_York
US,NRI,3O9,America/Chicago
US,GTP,KSXT,America/Los_Angeles
US,NLE,3TR,America/Detroit
US,GCD,3W7,America/Los_Angeles
US,VLE,40G,America/Phoenix
US,FPY,KFPY,America/New_York
US,NTJ,41U,America/Denver
US,SBO,44U,America/Denver
US,JVI,47N,America/New_York
US,UCE,4R7,America/Chicago
US,GOL,K4S1,America/Los_Angeles
US,KKT,50I,America/Chicago
US,EGP,5T9,America/Chicago
US,BLD,KBVU,America/Los_Angeles
US,MFH,67L,America/Los_Angeles
US,WPO,K7V2,America/Denver
US,ATE,80F,America/Chicago
US,ASQ,KTMT,America/Los_Angeles
US,AAF,KAAF,America/New_York
US,ABE,KABE,America/New_York
US,ABI,KABI,America/Chicago
US,ABQ,KABQ,America/Denver
US,ABR,KABR,America/Chicago
US,ABY,KABY,America/New_York
US,ACB,KACB,America/Detroit
US,ACK,KACK,America/New_York
US,ACT,KACT,America/Chicago
US,ACV,KACV,America/Los_Angeles
US,ACY,KACY,America/New_York
US,ADG,KADG,America/Detroit
US,ADT,KADH,America/Chicago
US,ADM,KADM,America/Chicago
US,ADS,KADS,America/Chicago
US,ADW,KADW,America/New_York
US,AEL,KAEL,America/Chicago
US,AEX,KAEX,America/Chicago
US,AFF,KAFF,America/Denver
US,WSG,KAFJ,America/New_York
US,AFN,KAFN,America/New_York
US,AFO,KAFO,America/Denver
US,AFW,KAFW,America/Chicago
US,AGC,KAGC,America/New_York
US,AGO,KAGO,America/Chicago
US,AGS,KAGS,America/New_York
US,AHC,KAHC,America/Los_Angeles
US,AHH,KAHH,America/Chicago
US,AHN,KAHN,America/New_York
US,AIA,KAIA,America/Denver
US,AID,KAID,America/Indiana/Indianapolis
US,AIK,KAIK,America/New_York
US,AIO,KAIO,America/Chicago
US,AIV,KAIV,America/Chicago
US,AIY,KAIY,America/New_York
US,AIZ,KAIZ,America/Chicago
US,AKO,KAKO,America/Denver
US,AKC,KAKR,America/New_York
US,ALB,KALB,America/New_York
US,ALI,KALI,America/Chicago
US,ALM,KALM,America/Denver
US,ALN,KALN,America/Chicago
US,ALO,KALO,America/Chicago
US,ALS,KALS,America/Denver
US,ALW,KALW,America/Los_Angeles
US,ALX,KALX,America/Chicago
US,AMA,KAMA,America/Chicago
US,AMN,KAMN,America/Detroit
US,AMW,KAMW,America/Chicago
US,ANB,KANB,America/Chicago
US,AND,KAND,America/New_York
US,SLT,KANK,America/Denver
US,ANP,KANP,America/New_York
US,ANQ,KANQ,America/Indiana/Indianapolis
US,ANW,KANW,America/Chicago
US,ANY,KANY,America/Chicago
US,AOH,KAOH,America/New_York
US,AOO,KAOO,America/New_York
US,APA,KAPA,America/Denver
US,APC,KAPC,America/Los_Angeles
US,APF,KAPF,America/New_York
US,APG,KAPG,America/New_York
US,APH,KAPH,America/New_York
US,APN,KAPN,America/Detroit
US,APT,KAPT,America/Chicago
US,APV,KAPV,America/Los_Angeles
PG,KAQ,AYKH,Pacific/Port_Moresby
US,ARA,KARA,America/Chicago
US,ARB,KARB,America/Detroit
US,ARG,KARG,America/Chicago
US,WHT,KARM,America/Chicago
US,AUZ,KARR,America/Chicago
US,ART,KART,America/New_York
US,ARV,KARV,America/Chicago
US,BFT,KARW,America/New_York
US,ASE,KASE,America/Denver
US,SPZ,KASG,America/Chicago
US,ASH,KASH,America/New_York
US,ASL,KASL,America/Chicago
US,ASN,KASN,America/Chicago
US,AST,KAST,America/Los_Angeles
US,ASX,KASX,America/Chicago
US,ASY,KASY,America/Chicago
US,ATL,KATL,America/New_York
US,ATS,KATS,America/Denver
US,ATW,KATW,America/Chicago
US,ATY,KATY,America/Chicago
US,AUG,KAUG,America/New_York
US,AUM,KAUM,America/Chicago
US,AUN,KAUN,America/Los_Angeles
US,AUO,KAUO,America/Chicago
US,AUS,KAUS,America/Chicago
US,AUW,KAUW,America/Chicago
US,AVL,KAVL,America/New_York
US,AVO,KAVO,America/New_York
US,AVP,KAVP,America/New_York
US,AVW,KAVQ,America/Phoenix
US,AVX,KAVX,America/Chicago
US,AWM,KAWM,America/Chicago
US,AXG,KAXA,America/Chicago
US,AXN,KAXN,America/Chicago
US,AXS,KAXS,America/Chicago
US,AXV,KAXV,America/New_York
US,AXX,KAXX,America/Denver
US,AYE,KAYE,America/Chicago
US,AYS,KAYS,America/New_York
US,TUH,KAYX,America/Chicago
US,AZO,KAZO,America/Detroit
US,BAB,KBAB,America/Los_Angeles
US,BAD,KBAD,America/Chicago
US,BAF,KBAF,America/New_York
US,CLU,KBAK,America/Indiana/Indianapolis
US,BAM,KBAM,America/Los_Angeles
US,BBB,KBBB,America/Chicago
US,BBD,KBBD,America/Chicago
US,BTN,KBBP,America/New_York
US,BBW,KBBW,America/Chicago
US,BCB,KBCB,America/New_York
US,BCE,KBCE,America/Denver
US,BCT,KBCT,America/New_York
US,BDE,KBDE,America/Chicago
US,BDG,KBDG,America/Denver
US,BDL,KBDL,America/New_York
US,BDR,KBDR,America/New_York
US,WBU,KBDU,America/Denver
US,KBE,KBE,America/Juneau
US,BEC,KBEC,America/Chicago
US,BED,KBED,America/New_York
US,BEH,KBEH,America/Detroit
US,BFD,KBFD,America/New_York
US,BFF,KBFF,America/Denver
US,BFI,KBFI,America/Los_Angeles
US,BFL,KBFL,America/Los_Angeles
US,BFM,KBFM,America/Chicago
US,BFR,KBFR,America/Indiana/Indianapolis
US,BGD,KBGD,America/Chicago
US,BGE,KBGE,America/New_York
US,BGM,KBGM,America/New_York
US,BGR,KBGR,America/New_York
US,BHB,KBHB,America/New_York
US,BHM,KBHM,America/Chicago
US,BID,KBID,America/New_York
US,BIE,KBIE,America/Chicago
US,BIF,KBIF,America/Denver
US,BIH,KBIH,America/Los_Angeles
US,BIL,KBIL,America/Denver
US,BIS,KBIS,America/Chicago
US,BIX,KBIX,America/Chicago
US,BJC,KBJC,America/Denver
US,BJI,KBJI,America/Chicago
US,BJJ,KBJJ,America/New_York
US,BKD,KBKD,America/Chicago
US,BKE,KBKE,America/Los_Angeles
US,BFK,KBKF,America/Denver
US,BKL,KBKL,America/New_York
US,BKT,KBKT,America/New_York
US,BKW,KBKW,America/New_York
US,BKX,KBKX,America/Chicago
US,BLF,KBLF,America/New_York
US,BLH,KBLH,America/Los_Angeles
US,BLI,KBLI,America/Los_Angeles
US,BLM,KBLM,America/New_York
US,BLU,KBLU,America/Los_Angeles
US,BLV,KBLV,America/Chicago
PG,KBM,AYKB,Pacific/Port_Moresby
US,BMC,KBMC,America/Denver
US,BMG,KBMG,America/Indiana/Indianapolis
US,BMI,KBMI,America/Chicago
US,BML,KBML,America/New_York
US,BMT,KBMT,America/Chicago
US,BNA,KBNA,America/Chicago
US,BNG,KBNG,America/Los_Angeles
US,BNL,KBNL,America/New_York
US,BNO,KBNO,America/Los_Angeles
US,BNW,KBNW,America/Chicago
US,BOI,KBOI,America/Boise
US,BOS,KBOS,America/New_York
US,BOW,KBOW,America/New_York
US,HCA,KBPG,America/Chicago
US,BPI,KBPI,America/Denver
US,WMH,KBPK,America/Chicago
US,BPT,KBPT,America/Chicago
US,BQK,KBQK,America/New_York
US,BRD,KBRD,America/Chicago
US,BRL,KBRL,America/Chicago
US,BRO,KBRO,America/Chicago
US,BRY,KBRY,America/New_York
US,BTF,KBTF,America/Denver
US,BTL,KBTL,America/Detroit
US,BTM,KBTM,America/Denver
US,TTO,KBTN,America/Chicago
US,BTP,KBTP,America/New_York
US,BTR,KBTR,America/Chicago
US,BTV,KBTV,America/New_York
US,BTY,KBTY,America/Los_Angeles
US,BUB,KBUB,America/Chicago
US,BUF,KBUF,America/New_York
US,BUM,KBUM,America/Chicago
US,BUR,KBUR,America/Los_Angeles
US,BFP,KBVI,America/New_York
US,BVO,KBVO,America/Chicago
US,MVW,KBVS,America/Los_Angeles
US,BVX,KBVX,America/Chicago
US,BVY,KBVY,America/New_York
US,BWC,KBWC,America/Los_Angeles
US,BWD,KBWD,America/Chicago
US,BWG,KBWG,America/Chicago
US,BWI,KBWI,America/New_York
US,WAH,KBWP,America/Chicago
US,BWM,KBWW,America/Denver
US,BXA,KBXA,America/Chicago
US,BXK,KBXK,America/Phoenix
US,BYG,KBYG,America/Denver
US,BYH,KBYH,America/Chicago
US,BYI,KBYI,America/Boise
US,BYS,KBYS,America/Los_Angeles
US,BBC,KBYY,America/Chicago
US,BZN,KBZN,America/Denver
US,PLY,C65,America/Indiana/Indianapolis
US,CAD,KCAD,America/Detroit
US,CAE,KCAE,America/New_York
US,CIG,KCAG,America/Denver
US,CAK,KCAK,America/New_York
US,CAO,KCAO,America/Denver
US,CAR,KCAR,America/New_York
US,CBE,KCBE,America/New_York
US,CBF,KCBF,America/Chicago
US,CBK,KCBK,America/Chicago
US,CBM,KCBM,America/Chicago
US,KCC,KCC,America/Metlakatla
US,CCB,KCCB,America/Los_Angeles
US,CCR,KCCR,America/Los_Angeles
US,CCY,KCCY,America/Chicago
US,LLX,KCDA,America/New_York
US,CDC,KCDC,America/Denver
US,CDH,KCDH,America/Chicago
US,CDN,KCDN,America/New_York
US,CDR,KCDR,America/Denver
US,CDS,KCDS,America/Chicago
US,CDW,KCDW,America/New_York
US,CEA,KCEA,America/Chicago
US,CEC,KCEC,America/Los_Angeles
US,CEF,KCEF,America/New_York
US,CEU,KCEU,America/New_York
US,CEV,KCEV,America/Indiana/Indianapolis
US,CEW,KCEW,America/Chicago
US,CEY,KCEY,America/Chicago
US,CEZ,KCEZ,America/Denver
US,CFD,KCFD,America/Chicago
US,TZC,KCFS,America/Chicago
US,CFT,KCFT,America/Phoenix
US,CFV,KCFV,America/Chicago
US,CGE,KCGE,America/New_York
US,CGF,KCGF,America/New_York
US,CGI,KCGI,America/Chicago
US,CGS,KCGS,America/New_York
US,CGX,KCGX,America/Chicago
US,CGZ,KCGZ,America/Phoenix
US,CHA,KCHA,America/New_York
US,CHK,KCHK,America/Chicago
US,CHO,KCHO,America/New_York
US,CHS,KCHS,America/New_York
US,CIC,KCIC,America/Los_Angeles
US,CID,KCID,America/Chicago
US,CIN,KCIN,America/Chicago
US,CIR,KCIR,America/Chicago
US,CIU,KCIU,America/Detroit
US,CKA,KCKA,America/Chicago
US,CKB,KCKB,America/New_York
US,GRM,KCKC,America/Chicago
US,CKM,KCKM,America/Chicago
US,CKN,KCKN,America/Chicago
US,CKV,KCKV,America/Chicago
US,KCL,KCL,America/Anchorage
US,CLE,KCLE,America/New_York
US,CLI,KCLI,America/Chicago
US,CLK,KCLK,America/Chicago
US,CLL,KCLL,America/Chicago
US,CLM,KCLM,America/Los_Angeles
US,CLR,KCLR,America/Los_Angeles
US,CLS,KCLS,America/Los_Angeles
US,CLT,KCLT,America/New_York
US,CLW,KCLW,America/New_York
US,CMH,KCMH,America/New_York
US,CMI,KCMI,America/Chicago
US,CMX,KCMX,America/Detroit
US,CMY,KCMY,America/Chicago
US,KCN,KCN,America/Adak
US,CNH,KCNH,America/New_York
US,CNK,KCNK,America/Chicago
US,CNM,KCNM,America/Denver
US,CNO,KCNO,America/Los_Angeles
US,CNU,KCNU,America/Chicago
US,CNW,KCNW,America/Chicago
US,CNY,KCNY,America/Denver
US,COD,KCOD,America/Denver
US,COE,KCOE,America/Los_Angeles
US,COF,KCOF,America/New_York
US,COI,KCOI,America/New_York
US,COM,KCOM,America/Chicago
US,CON,KCON,America/New_York
US,COS,KCOS,America/Denver
US,COT,KCOT,America/Chicago
US,COU,KCOU,America/Chicago
US,CPM,KCPM,America/Los_Angeles
US,CPR,KCPR,America/Denver
US,CPS,KCPS,America/Chicago
US,HCW,KCQW,America/New_York
US,KCR,KCR,America/Anchorage
US,CRE,KCRE,America/New_York
US,CRG,KCRG,America/New_York
US,CRP,KCRP,America/Chicago
US,CLD,KCRQ,America/Los_Angeles
US,CRS,KCRS,America/Chicago
US,CRT,KCRT,America/Chicago
US,CRW,KCRW,America/New_York
US,CRX,KCRX,America/Chicago
US,CSG,KCSG,America/New_York
US,CSM,KCSM,America/Chicago
US,CSQ,KCSQ,America/Chicago
US,CSV,KCSV,America/Chicago
US,CTB,KCTB,America/Denver
US,CTY,KCTY,America/New_York
US,CTZ,KCTZ,America/New_York
US,CUB,KCUB,America/New_York
US,CUH,KCUH,America/Chicago
US,CVG,KCVG,America/New_York
US,CKK,KCVK,America/Chicago
US,CVN,KCVN,America/Denver
US,CVO,KCVO,America/Los_Angeles
US,CVS,KCVS,America/Denver
US,CWA,KCWA,America/Chicago
US,KIP,KCWC,America/Chicago
US,CWF,KCWF,America/Chicago
US,CWI,KCWI,America/Chicago
US,CXL,KCXL,America/Los_Angeles
US,CXO,KCXO,America/Chicago
US,CSN,KCXP,America/Los_Angeles
US,HAR,KCXY,America/New_York
US,CYS,KCYS,America/Denver
US,CZT,KCZT,America/Chicago
US,VEX,D60,America/Chicago
US,DAA,KDAA,America/New_York
US,DAB,KDAB,America/New_York
US,DAG,KDAG,America/Los_Angeles
US,DAL,KDAL,America/Chicago
US,DAN,KDAN,America/New_York
US,DAY,KDAY,America/New_York
US,DBN,KDBN,America/New_York
US,DBQ,KDBQ,America/Chicago
US,DCA,KDCA,America/New_York
US,DCU,KDCU,America/Chicago
US,DDC,KDDC,America/Chicago
US,DEC,KDEC,America/Chicago
US,DEH,KDEH,America/Chicago
US,DEN,KDEN,America/Denver
US,DET,KDET,America/Detroit
US,DFI,KDFI,America/New_York
US,DFW,KDFW,America/Chicago
US,DGL,KDGL,America/Phoenix
US,DGW,KDGW,America/Denver
US,DHN,KDHN,America/Chicago
US,DHT,KDHT,America/Chicago
US,DIK,KDIK,America/Denver
US,DKK,KDKK,America/New_York
US,DLL,KDLC,America/New_York
US,DLF,KDLF,America/Chicago
US,DLH,KDLH,America/Chicago
US,DLN,KDLN,America/Denver
US,DLS,KDLS,America/Los_Angeles
US,DMA,KDMA,America/Phoenix
US,DMN,KDMN,America/Denver
US,DMO,KDMO,America/Chicago
US,DNL,KDNL,America/New_York
US,DNN,KDNN,America/New_York
US,DNS,KDNS,America/Chicago
US,DNV,KDNV,America/Chicago
US,DOV,KDOV,America/Indiana/Indianapolis
PG,KDP,AYNN,Pacific/Port_Moresby
US,DPA,KDPA,America/Chicago
US,DPG,KDPG,America/Denver
PG,KDQ,AYTO,Pacific/Port_Moresby
US,DRA,KDRA,America/Los_Angeles
US,DRI,KDRI,America/Chicago
US,DRE,KDRM,America/Detroit
US,DRO,KDRO,America/Denver
US,DRT,KDRT,America/Chicago
US,DSM,KDSM,America/Chicago
US,DSV,KDSV,America/New_York
US,DTA,KDTA,America/Denver
US,DTL,KDTL,America/Chicago
US,DTN,KDTN,America/Chicago
US,DSI,KDTS,America/Chicago
US,DTW,KDTW,America/Detroit
US,DUA,KDUA,America/Chicago
US,DUC,KDUC,America/Chicago
US,DUG,KDUG,America/Phoenix
US,DUJ,KDUJ,America/New_York
US,DVL,KDVL,America/Chicago
US,DVN,KDVN,America/Chicago
US,NOT,KDVO,America/Los_Angeles
US,NSL,KDVP,America/Chicago
US,DVT,KDVT,America/Phoenix
US,DWF,KDWF,America/Chicago
US,DWH,KDWH,America/Chicago
US,DXR,KDXR,America/New_York
US,DYL,KDYL,America/New_York
US,DYS,KDYS,America/Chicago
KE,JJM,HKMK,Africa/Nairobi
KE,KTJ,HKTB,Africa/Nairobi
KE,HKR,HKMF,Africa/Nairobi
KE,ANA,HKOM,Africa/Nairobi
KE,OLX,HKOK,Africa/Nairobi
US,MIF,E01,America/Chicago
US,CCG,E13,America/Chicago
US,ESO,E14,America/Denver
US,WTR,E24,America/Phoenix
US,BGT,E51,America/Phoenix
US,EAN,KEAN,America/Denver
US,EAR,KEAR,America/Chicago
US,EAT,KEAT,America/Los_Angeles
US,EAU,KEAU,America/Chicago
US,KEB,KEB,America/Anchorage
US,EBS,KEBS,America/Chicago
US,ECG,KECG,America/New_York
US,ECP,KECP,America/Chicago
US,ECS,KECS,America/Denver
US,EDE,KEDE,America/New_York
US,ETS,KEDN,America/Chicago
US,EDW,KEDW,America/Los_Angeles
US,EED,KEED,America/Los_Angeles
US,EEN,KEEN,America/New_York
US,EFD,KEFD,America/Chicago
US,EFK,KEFK,America/New_York
US,EFW,KEFW,America/Chicago
PG,KEG,AYLG,Pacific/Port_Moresby
US,EGE,KEGE,America/Denver
US,EGI,KEGI,America/Chicago
US,EGV,KEGV,America/Chicago
US,KEK,KEK,America/Anchorage
US,EKA,KEKA,America/Los_Angeles
US,EKI,KEKM,America/Indiana/Indianapolis
US,EKN,KEKN,America/New_York
US,EKO,KEKO,America/Los_Angeles
US,EKX,KEKX,America/New_York
US,ELA,KELA,America/Chicago
US,ELD,KELD,America/Chicago
US,ELK,KELK,America/Chicago
US,ELM,KELM,America/New_York
US,ELN,KELN,America/Los_Angeles
US,LYU,KELO,America/Chicago
US,ELP,KELP,America/Denver
US,ELY,KELY,America/Los_Angeles
US,ELZ,KELZ,America/New_York
US,EMM,KEMM,America/Denver
US,EMP,KEMP,America/Chicago
US,EMT,KEMT,America/Los_Angeles
US,END,KEND,America/Chicago
US,ENL,KENL,America/Chicago
US,ENV,KENV,America/Denver
US,ENW,KENW,America/Chicago
US,EOK,KEOK,America/Chicago
US,EPH,KEPH,America/Los_Angeles
US,EDK,KEQA,America/Chicago
US,ERI,KERI,America/New_York
US,ERR,KERR,America/New_York
US,ERV,KERV,America/Chicago
US,ESC,KESC,America/Detroit
US,ESF,KESF,America/Chicago
US,ESN,KESN,America/New_York
US,EST,KEST,America/Chicago
US,ESW,KESW,America/Los_Angeles
US,ETB,KETB,America/Chicago
US,ETN,KETN,America/Chicago
US,EUF,KEUF,America/Chicago
US,EUG,KEUG,America/Los_Angeles
US,EVM,KEVM,America/Chicago
US,EVV,KEVV,America/Chicago
US,EVW,KEVW,America/Denver
US,EWB,KEWB,America/New_York
US,EWK,KEWK,America/Chicago
US,EWN,KEWN,America/New_York
US,EWR,KEWR,America/New_York
PG,KEX,AYNB,Pacific/Port_Moresby
US,EYW,KEYW,America/New_York
US,WIB,F05,America/Chicago
US,RBK,F70,America/Los_Angeles
US,FAF,KFAF,America/New_York
US,FAM,KFAM,America/Chicago
US,FAR,KFAR,America/Chicago
US,FAT,KFAT,America/Los_Angeles
US,FAY,KFAY,America/New_York
US,FBG,KFBG,America/New_York
US,FBL,KFBL,America/Chicago
US,FBR,KFBR,America/Denver
US,FBY,KFBY,America/Chicago
US,FCH,KFCH,America/Los_Angeles
US,FCM,KFCM,America/Chicago
US,FCS,KFCS,America/Denver
US,FCY,KFCY,America/Chicago
US,FDK,KFDK,America/New_York
US,FDR,KFDR,America/Chicago
US,FDY,KFDY,America/New_York
US,FEP,KFEP,America/Chicago
US,FET,KFET,America/Chicago
US,FFA,KFFA,America/New_York
US,FFL,KFFL,America/Chicago
US,FFM,KFFM,America/Chicago
US,FFO,KFFO,America/New_York
US,FFT,KFFT,America/New_York
US,MSC,KFFZ,America/Phoenix
US,FRD,KFHR,America/Los_Angeles
US,FHU,KFHU,America/Phoenix
US,FKL,KFKL,America/New_York
US,FKN,KFKN,America/New_York
US,FLD,KFLD,America/Chicago
US,FLG,KFLG,America/Phoenix
US,FLL,KFLL,America/New_York
US,FLO,KFLO,America/New_York
US,FLP,KFLP,America/Chicago
US,FLU,KFLU,America/New_York
US,FLV,KFLV,America/Chicago
US,FLX,KFLX,America/Los_Angeles
US,FME,KFME,America/New_York
US,FMH,KFMH,America/New_York
US,FMN,KFMN,America/Denver
US,FMY,KFMY,America/New_York
US,FNL,KFNL,America/Denver
US,FNT,KFNT,America/Detroit
US,FOD,KFOD,America/Chicago
US,FOE,KFOE,America/Chicago
US,FOK,KFOK,America/New_York
US,FIL,KFOM,America/Denver
US,FPR,KFPR,America/New_York
US,FRG,KFRG,America/New_York
US,FRH,KFRH,America/Indiana/Indianapolis
US,FRI,KFRI,America/Chicago
US,FRM,KFRM,America/Chicago
US,FRR,KFRR,America/New_York
US,FSD,KFSD,America/Chicago
US,FSI,KFSI,America/Chicago
US,FSK,KFSK,America/Chicago
US,FSM,KFSM,America/Chicago
US,FST,KFST,America/Chicago
US,FSU,KFSU,America/Denver
US,FMS,KFSW,America/Chicago
US,FTK,KFTK,America/New_York
US,FTW,KFTW,America/Chicago
US,FTY,KFTY,America/New_York
US,FUL,KFUL,America/Los_Angeles
US,WFK,KFVE,America/New_York
US,FWA,KFWA,America/Indiana/Indianapolis
US,FXE,KFXE,America/New_York
US,FXY,KFXY,America/Chicago
US,FYM,KFYM,America/Chicago
US,FYV,KFYV,America/Chicago
US,GAD,KGAD,America/Chicago
US,GAG,KGAG,America/Chicago
US,GAI,KGAI,America/New_York
US,GBD,KGBD,America/Chicago
US,GBG,KGBG,America/Chicago
US,GBR,KGBR,America/New_York
US,GCC,KGCC,America/Denver
US,JDA,KGCD,America/Los_Angeles
US,GCK,KGCK,America/Chicago
US,GCN,KGCN,America/Phoenix
US,GCY,KGCY,America/New_York
US,GDM,KGDM,America/New_York
US,GDV,KGDV,America/Denver
US,GDW,KGDW,America/Detroit
US,GED,KGED,America/New_York
US,GEG,KGEG,America/Los_Angeles
US,GEY,KGEY,America/Denver
US,GFA,KGFA,America/Denver
US,GFK,KGFK,America/Chicago
US,GFL,KGFL,America/New_York
US,GGE,KGGE,America/New_York
US,GGG,KGGG,America/Chicago
US,GGW,KGGW,America/Denver
US,GHM,KGHM,America/Chicago
US,GIF,KGIF,America/New_York
US,GJT,KGJT,America/Denver
US,MEJ,KGKJ,America/New_York
US,GKT,KGKT,America/New_York
US,GLD,KGLD,America/Denver
US,GLE,KGLE,America/Chicago
US,GLH,KGLH,America/Chicago
US,GLR,KGLR,America/Detroit
US,GLS,KGLS,America/Chicago
US,GLW,KGLW,America/Chicago
US,GMU,KGMU,America/New_York
US,GNG,KGNG,America/Boise
US,GNT,KGNT,America/Denver
US,GNV,KGNV,America/New_York
US,GOK,KGOK,America/Chicago
US,GON,KGON,America/New_York
US,FCA,KGPI,America/Denver
US,GPT,KGPT,America/Chicago
US,GPZ,KGPZ,America/Chicago
US,GQQ,KGQQ,America/New_York
US,GRB,KGRB,America/Chicago
US,GRD,KGRD,America/New_York
US,GRE,KGRE,America/Chicago
US,GRF,KGRF,America/Los_Angeles
US,GRI,KGRI,America/Chicago
US,GRK,KGRK,America/Chicago
US,GRN,KGRN,America/Denver
US,GRR,KGRR,America/Detroit
US,GSB,KGSB,America/New_York
US,GSH,KGSH,America/Indiana/Indianapolis
US,GSO,KGSO,America/New_York
US,GSP,KGSP,America/New_York
US,GSW,KGSW,America/New_York
US,GTF,KGTF,America/Denver
US,GTG,KGTG,America/Chicago
US,GTR,KGTR,America/Chicago
US,GUC,KGUC,America/Denver
US,GUP,KGUP,America/Denver
US,GUS,KGUS,America/Indiana/Indianapolis
US,GUY,KGUY,America/Chicago
US,GVL,KGVL,America/New_York
US,GVT,KGVT,America/Chicago
US,GVW,KGVW,America/Chicago
PG,KGW,AYKQ,Pacific/Port_Moresby
US,GWO,KGWO,America/Chicago
US,GWS,KGWS,America/Denver
US,KGX,PAGX,America/Anchorage
US,GXY,KGXY,America/Denver
US,GDC,KGYH,America/New_York
US,PNX,KGYI,America/Chicago
US,GYR,KGYR,America/Phoenix
US,GYY,KGYY,America/Chicago
US,KGZ,KGZ,America/Anchorage
US,HAB,KHAB,America/Chicago
US,HAF,KHAF,America/Los_Angeles
US,HAI,KHAI,America/Detroit
US,HAO,KHAO,America/New_York
US,HAX,KHAX,America/Chicago
US,HBG,KHBG,America/Chicago
US,HBR,KHBR,America/Chicago
US,HCA,KHCA,America/Chicago
US,HDE,KHDE,America/Chicago
US,HDN,KHDN,America/Denver
